T745PUPQ,"OrderedDict([('mean', 0.2663225923668866), ('std', 2.954864784779963), ('median', 0.17425213477234275), ('5.0%', -2.5038957225902423), ('95.0%', 3.119122029717481), ('n_eff', 497227.658203944), ('r_hat', 1.002870858129773)])"
experiment_id,norm_lambdas
WQ6R2USS,"OrderedDict([('mean', -0.012987621151346164), ('std', 1.6435431170917592), ('median', 0.02588713797082298), ('5.0%', -1.7039500534226086), ('95.0%', 1.7705163116807585), ('n_eff', 573288.7680349925), ('r_hat', 1.0023173418931302)])"
experiment_id,norm_lambdas
2WELYLDZ,"OrderedDict([('mean', 0.08047887137578638), ('std', 1.5474889981914888), ('median', 0.0527794493919334), ('5.0%', -1.7839256601229256), ('95.0%', 1.851581562242459), ('n_eff', 422606.79545726697), ('r_hat', 1.0089952599335872)])"
experiment_id,norm_lambdas
EO6PG168,"OrderedDict([('mean', -0.3944558106661308), ('std', 5.697916399270905), ('median', -0.1720319009031927), ('5.0%', -7.725579289910507), ('95.0%', 7.0734297701369035), ('n_eff', 487883.586146378), ('r_hat', 0.9979528910153435)])"
experiment_id,norm_lambdas
IW67PCDN,"OrderedDict([('mean', 0.4968112847203499), ('std', 5.461535173155525), ('median', 0.06433260012138489), ('5.0%', -7.041753170241788), ('95.0%', 9.968077419270172), ('n_eff', 387709.6606128702), ('r_hat', 1.0032029840921626)])"
experiment_id,norm_lambdas
TNHWLPFU,"OrderedDict([('mean', -0.018120618869659273), ('std', 3.1826116087232745), ('median', 0.050823171712023676), ('5.0%', -2.48151016724306), ('95.0%', 2.7236180385091466), ('n_eff', 419958.05203059653), ('r_hat', 1.0040370806117465)])"
experiment_id,norm_lambdas
7FU7PUKC,"OrderedDict([('mean', 0.018262149079608714), ('std', 3.820982621880164), ('median', 0.09069405306990855), ('5.0%', -2.923075185585954), ('95.0%', 3.38158113433574), ('n_eff', 476277.0863603092), ('r_hat', 1.0047957999394406)])"
experiment_id,norm_lambdas
Z4KEHMX9,"OrderedDict([('mean', -0.8187901204826866), ('std', 5.6350401428806824), ('median', -0.31483260472655383), ('5.0%', -8.611128808619204), ('95.0%', 6.9684222808802465), ('n_eff', 256756.31286403), ('r_hat', 1.0016986763566949)])"
experiment_id,norm_lambdas
O70I81AU,"OrderedDict([('mean', -0.03236800360654877), ('std', 2.9481190388298373), ('median', 0.08433494234558318), ('5.0%', -3.082396916801241), ('95.0%', 3.580400265661361), ('n_eff', 697035.43244641), ('r_hat', 0.994728833138435)])"
experiment_id,norm_lambdas
VR50BQDW,"OrderedDict([('mean', -0.25512345165543365), ('std', 3.2287304004053183), ('median', 0.029208934522606513), ('5.0%', -2.584792207285753), ('95.0%', 2.70032663019681), ('n_eff', 473902.93620005046), ('r_hat', 0.9979839403144685)])"
experiment_id,norm_lambdas
5H5JP860,"OrderedDict([('mean', -1.3612502132428446), ('std', 6.045937795342637), ('median', -0.6660734027195581), ('5.0%', -11.425268300385742), ('95.0%', 6.40490372432536), ('n_eff', 353620.90472691227), ('r_hat', 1.0005418760231153)])"
experiment_id,norm_lambdas
A0H6Y53T,"OrderedDict([('mean', -2.774629340817732), ('std', 10.724691065295882), ('median', -0.9579690236418077), ('5.0%', -19.142002830563975), ('95.0%', 14.973536305987075), ('n_eff', 262651.9919472038), ('r_hat', 1.026416208333976)])"
experiment_id,norm_lambdas
I1VIHMO5,"OrderedDict([('mean', -0.13769501539918017), ('std', 3.1776080198225225), ('median', 0.01906855328062846), ('5.0%', -2.5776095389038454), ('95.0%', 2.6336669142810627), ('n_eff', 567642.3950989606), ('r_hat', 1.0089304486657282)])"
experiment_id,norm_lambdas
QBHG0T97,"OrderedDict([('mean', 0.04287611659600908), ('std', 3.808958343984315), ('median', 0.11884813534288781), ('5.0%', -3.714901089327056), ('95.0%', 4.012843618176965), ('n_eff', 553569.8947470795), ('r_hat', 0.9965981617900693)])"
experiment_id,norm_lambdas
4NIVSJRK,"OrderedDict([('mean', -0.8249784105578363), ('std', 6.612697855096859), ('median', -0.2611311772088666), ('5.0%', -9.535868873501617), ('95.0%', 9.009747175060616), ('n_eff', 349073.40438041434), ('r_hat', 0.9975823394497516)])"
experiment_id,norm_lambdas
IL96AF3E,"OrderedDict([('mean', -1.953093858283996), ('std', 9.643859235293876), ('median', -0.7392208756389634), ('5.0%', -15.304743546211402), ('95.0%', 10.328020320387017), ('n_eff', 428015.37546416745), ('r_hat', 1.011088380126674)])"
experiment_id,norm_lambdas
IQ26W4ME,"OrderedDict([('mean', -0.8791011766499434), ('std', 6.851959052065764), ('median', -0.35209450832238764), ('5.0%', -10.192994866784716), ('95.0%', 9.24693378653729), ('n_eff', 385885.58010588924), ('r_hat', 0.9985739826182128)])"
experiment_id,norm_lambdas
66HXLVMD,"OrderedDict([('mean', 0.0054481549941291455), ('std', 3.8475699961331986), ('median', 0.055161472005588186), ('5.0%', -2.937299786551796), ('95.0%', 3.401260211980758), ('n_eff', 397719.51020489534), ('r_hat', 1.0048798634868201)])"
experiment_id,norm_lambdas
AA4KDTED,"OrderedDict([('mean', -0.6484618852095483), ('std', 5.942528555697933), ('median', -0.2562544141441731), ('5.0%', -7.198621075070208), ('95.0%', 6.93344166712222), ('n_eff', 372510.8443070947), ('r_hat', 1.0055034563375849)])"
experiment_id,norm_lambdas
LCCVTU1O,"OrderedDict([('mean', -1.1917470402840247), ('std', 6.3245616937738), ('median', -0.37146280016739), ('5.0%', -9.332226297459943), ('95.0%', 7.396512293004558), ('n_eff', 385563.07598129014), ('r_hat', 0.9970529703058219)])"
experiment_id,norm_lambdas
DVA34RWX,"OrderedDict([('mean', -1.420821234757411), ('std', 10.170070384626973), ('median', -0.7418734756479184), ('5.0%', -14.751833261009232), ('95.0%', 14.821156701763494), ('n_eff', 426548.73242975515), ('r_hat', 0.9989937819806644)])"
experiment_id,norm_lambdas
JBOQTBCB,"OrderedDict([('mean', -0.08038074498347911), ('std', 9.36969067897722), ('median', -0.6730457444812903), ('5.0%', -12.609391979931274), ('95.0%', 13.89404306283783), ('n_eff', 573545.8302117899), ('r_hat', 0.9922253208842257)])"
experiment_id,norm_lambdas
8N3L1QQT,"OrderedDict([('mean', -0.650766473715345), ('std', 11.027947993172363), ('median', -0.523834854009982), ('5.0%', -18.107177908963106), ('95.0%', 16.867811683235796), ('n_eff', 511230.0464483206), ('r_hat', 0.9897087559422172)])"
experiment_id,norm_lambdas
DXUS230L,"OrderedDict([('mean', -0.5503833320045514), ('std', 6.234745663383411), ('median', -0.3096748792177424), ('5.0%', -9.422437398830871), ('95.0%', 8.9646744948955), ('n_eff', 361951.5271775708), ('r_hat', 0.9968721147537386)])"
experiment_id,norm_lambdas
5HSOFRUE,"OrderedDict([('mean', -0.9219042513823638), ('std', 6.7939470447257095), ('median', -0.3121608805000783), ('5.0%', -9.94386061767035), ('95.0%', 9.21971578564959), ('n_eff', 350737.2865671165), ('r_hat', 1.00176926577453)])"
experiment_id,norm_lambdas
VO9W8HBO,"OrderedDict([('mean', -1.774447406155812), ('std', 7.236078810928336), ('median', -0.6334637501324553), ('5.0%', -11.773764417007259), ('95.0%', 7.667203640491331), ('n_eff', 365632.6087067134), ('r_hat', 1.0157600786827268)])"
experiment_id,norm_lambdas
LOJBKQ88,"OrderedDict([('mean', -3.338506526824012), ('std', 16.488387317527856), ('median', -0.8487115246083241), ('5.0%', -27.25026109594502), ('95.0%', 15.954662222764119), ('n_eff', 421267.28128134407), ('r_hat', 1.0119264085801536)])"
experiment_id,norm_lambdas
A7DYQ0I4,"OrderedDict([('mean', -2.111924557549088), ('std', 12.336376083788418), ('median', -1.1742114941956383), ('5.0%', -18.49346855646337), ('95.0%', 15.770345687424587), ('n_eff', 525976.4965591822), ('r_hat', 0.9979067172462688)])"
experiment_id,norm_lambdas
K2MOTKRG,"OrderedDict([('mean', -2.307925932746237), ('std', 15.537110051692201), ('median', -0.956948323574869), ('5.0%', -25.451687593602987), ('95.0%', 15.66052890502871), ('n_eff', 614522.5933096299), ('r_hat', 0.9942933687040976)])"
experiment_id,norm_lambdas
PWFFFWTD,"OrderedDict([('mean', -2.3835637331681383), ('std', 11.770138412372681), ('median', -0.8111956593880341), ('5.0%', -19.010141238131588), ('95.0%', 13.501667975568909), ('n_eff', 414905.4677888584), ('r_hat', 1.0088057712524465)])"
experiment_id,norm_lambdas
OS65CBL6,"OrderedDict([('mean', -2.631627837549678), ('std', 11.609784154008722), ('median', -0.9504529109380386), ('5.0%', -19.890840855087873), ('95.0%', 14.7079740311284), ('n_eff', 350545.34052072914), ('r_hat', 1.012355665260505)])"
experiment_id,norm_lambdas
ZMJLFTPS,"OrderedDict([('mean', -2.6268498904961235), ('std', 12.30880895347221), ('median', -1.0037581256120935), ('5.0%', -20.5465710011363), ('95.0%', 15.56423257103385), ('n_eff', 387550.7267149729), ('r_hat', 1.0143085251546085)])"
experiment_id,norm_lambdas
AS8ZIKYZ,"OrderedDict([('mean', -2.2919916528536746), ('std', 13.215488421693465), ('median', -0.9950368585255079), ('5.0%', -21.06852251605809), ('95.0%', 18.562614408729974), ('n_eff', 470044.49943674327), ('r_hat', 1.0017528094230914)])"
experiment_id,norm_lambdas
PYQ6IL0P,"OrderedDict([('mean', -3.350208603469006), ('std', 16.340711298215343), ('median', -1.1623975693225104), ('5.0%', -28.814012121456827), ('95.0%', 18.447690505347953), ('n_eff', 398626.0970432486), ('r_hat', 1.0115611794622519)])"
experiment_id,norm_lambdas
P1P8ASRZ,"OrderedDict([('mean', -0.8130783888194065), ('std', 14.044865768527472), ('median', -1.2207354356718163), ('5.0%', -20.511253125505263), ('95.0%', 18.776265943666257), ('n_eff', 619113.7580661871), ('r_hat', 0.9919457670017355)])"
experiment_id,norm_lambdas
C662U1ZO,"OrderedDict([('mean', -3.1672783586751683), ('std', 10.827850166110617), ('median', -1.4343729021035205), ('5.0%', -18.80789729579763), ('95.0%', 14.179192276005699), ('n_eff', 375468.91229891824), ('r_hat', 1.0351017917117797)])"
experiment_id,norm_lambdas
H8839E4E,"OrderedDict([('mean', -2.582486899755707), ('std', 12.175569866922265), ('median', -0.9793685205575787), ('5.0%', -20.6886536654922), ('95.0%', 15.169882995744183), ('n_eff', 329251.5936295996), ('r_hat', 1.0084128379858959)])"
experiment_id,norm_lambdas
K15GBC8Z,"OrderedDict([('mean', -1.6286068024197191), ('std', 11.269955202763846), ('median', -0.9659768947121016), ('5.0%', -18.299162204574603), ('95.0%', 16.034574299551885), ('n_eff', 490905.80964105146), ('r_hat', 1.002105495599851)])"
experiment_id,norm_lambdas
U019AVN2,"OrderedDict([('mean', -2.898891387159455), ('std', 15.360051308830911), ('median', -1.2077332729403794), ('5.0%', -27.835987699875208), ('95.0%', 16.94111716661503), ('n_eff', 490296.1559315758), ('r_hat', 1.003877169343002)])"
experiment_id,norm_lambdas
GU7PY8YP,"OrderedDict([('mean', -2.3828794351776676), ('std', 15.104314536414043), ('median', -1.2556144618626126), ('5.0%', -23.82905697644905), ('95.0%', 18.952590556988874), ('n_eff', 573396.9957583947), ('r_hat', 1.0006353339541154)])"
experiment_id,norm_lambdas
E0MW1KO8,"OrderedDict([('mean', -4.0911163041699705), ('std', 15.85929170999597), ('median', -1.0850362215767917), ('5.0%', -30.443461275942266), ('95.0%', 17.01114156574606), ('n_eff', 343858.4388164143), ('r_hat', 1.0273655129208257)])"
experiment_id,norm_lambdas
T6DYB8XV,"OrderedDict([('mean', -3.000257297765402), ('std', 14.912636497548654), ('median', -1.3279046001034298), ('5.0%', -24.732684110563913), ('95.0%', 17.961314047120467), ('n_eff', 485142.92880421947), ('r_hat', 1.0039196145271005)])"
experiment_id,norm_lambdas
TOOZKRCK,"OrderedDict([('mean', -2.629210648583541), ('std', 16.051471737659785), ('median', -1.221542535320687), ('5.0%', -26.10016464060986), ('95.0%', 17.976174803827327), ('n_eff', 485670.9787606506), ('r_hat', 1.003490839738683)])"
experiment_id,norm_lambdas
9XFV623I,"OrderedDict([('mean', -2.7498955119053106), ('std', 16.63376459758982), ('median', -1.0658810963246643), ('5.0%', -25.421476395242973), ('95.0%', 18.686266775898783), ('n_eff', 558893.9490900695), ('r_hat', 1.0055081345288102)])"
